id,observed_on_string,observed_on,time_observed_at,scientific_name,common_name,iconic_taxon_name
7922639,Thu Sep 14 2017 13:36:40 GMT-0700 (PDT),2017-09-14,2017-09-14 20:36:40 +0000,Perisoreus canadensis,Canada Jay,Aves
7922760,Thu Sep 14 2017 12:37:47 GMT-0700 (PDT),2017-09-14,2017-09-14 19:37:47 +0000,Junco hyemalis,Dark-eyed Junco,Aves
7931817,2017/09/14 4:20 PM PDT,2017-09-14,2017-09-14 23:20:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
7940669,Thu Sep 14 2017 13:20:24 GMT-0700 (PDT),2017-09-14,2017-09-14 20:20:24 +0000,Turdus migratorius,American Robin,Aves
7940671,Thu Sep 14 2017 13:36:36 GMT-0700 (PDT),2017-09-14,2017-09-14 20:36:36 +0000,Perisoreus canadensis,Canada Jay,Aves
7963144,Thu Sep 14 2017 11:11:23 GMT-0700 (PDT),2017-09-14,2017-09-14 18:11:23 +0000,Junco hyemalis,Dark-eyed Junco,Aves
7990573,2017/09/16 3:23 PM PDT,2017-09-16,2017-09-16 22:23:00 +0000,Anser anser domesticus,Domestic Greylag Goose,Aves
8056717,2017-09-06 16:40:26,2017-09-06,2017-09-06 23:40:26 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
8152645,2017/09/25 11:06 AM PDT,2017-09-25,2017-09-25 18:06:00 +0000,Dryobates villosus,Hairy Woodpecker,Aves
8152649,2017/09/25 5:37 PM PDT,2017-09-25,2017-09-26 00:37:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
8152650,2017/09/25 5:38 PM PDT,2017-09-25,2017-09-26 00:38:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
8180633,Fri Sep 29 2017 17:38:28 GMT-0700 (PDT),2017-09-29,2017-09-30 00:38:28 +0000,Corvus corax,Common Raven,Aves
8180643,Fri Sep 29 2017 16:58:35 GMT-0700 (PDT),2017-09-29,2017-09-29 23:58:35 +0000,Junco hyemalis,Dark-eyed Junco,Aves
8180696,Fri Sep 29 2017 16:54:07 GMT-0700 (PDT),2017-09-29,2017-09-29 23:54:07 +0000,Junco hyemalis,Dark-eyed Junco,Aves
8180718,Thu Sep 28 2017 16:09:58 GMT-0700 (PDT),2017-09-28,2017-09-28 23:09:58 +0000,Larus californicus,California Gull,Aves
8203250,2016/10/07 12:04 PM EDT,2016-10-07,2016-10-07 16:04:00 +0000,Coccothraustes vespertinus,Evening Grosbeak,Aves
8203380,2016/10/06 1:31 PM EDT,2016-10-06,2016-10-06 17:31:00 +0000,Cinclus mexicanus,American Dipper,Aves
8292707,2017/09/03 2:02 PM PDT,2017-09-03,2017-09-03 21:02:00 +0000,Corvus corax,Common Raven,Aves
8308205,2017/09/02 8:44 PM PDT,2017-09-02,2017-09-03 03:44:00 +0000,Circus hudsonius,Northern Harrier,Aves
8308206,2017/09/02 7:31 PM PDT,2017-09-02,2017-09-03 02:31:00 +0000,Perisoreus canadensis,Canada Jay,Aves
8375140,2017-10-12 11:47:36 AM PDT,2017-10-12,2017-10-12 18:47:36 +0000,Cinclus mexicanus,American Dipper,Aves
8555317,2017/02/11 3:52 PM UTC,2017-02-11,,Perisoreus canadensis,Canada Jay,Aves
8555393,2017/04/13 1:21 PM UTC,2017-04-13,,Ardea herodias,Great Blue Heron,Aves
8572522,2017/10/24 12:45 PM PDT,2017-10-24,2017-10-24 19:45:00 +0000,Perisoreus canadensis,Canada Jay,Aves
8588451,2017/10/27 12:28 PM PDT,2017-10-27,2017-10-27 19:28:00 +0000,Perisoreus canadensis,Canada Jay,Aves
8588677,2017/10/27 1:17 PM PDT,2017-10-27,2017-10-27 20:17:00 +0000,Corvus corax,Common Raven,Aves
8636914,2017-10-31 3:47:49 PM PDT,2017-10-31,2017-10-31 22:47:49 +0000,Sphyrapicus ruber,Red-breasted Sapsucker,Aves
8759027,2017/11/10 5:03 PM IST,2017-11-10,2017-11-10 15:03:00 +0000,Cinclus mexicanus,American Dipper,Aves
8759032,2017/11/10 6:00 PM IST,2017-11-10,2017-11-10 16:00:00 +0000,Cinclus mexicanus,American Dipper,Aves
9340076,Tue Dec 26 2017 13:49:38 GMT-0800 (PST),2017-12-26,2017-12-26 21:49:38 +0000,Anas platyrhynchos,Mallard,Aves
9374809,2017/12/31 9:38 AM PST,2017-12-31,2017-12-31 17:38:00 +0000,Anas platyrhynchos,Mallard,Aves
9448984,2017/08/21 5:17 PM EDT,2017-08-21,2017-08-21 21:17:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
9487687,2016-08-12 09:25:18,2016-08-12,2016-08-12 19:25:18 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
9686722,2015/06/19 5:39 PM AKDT,2015-06-19,2015-06-20 01:39:00 +0000,Perisoreus canadensis,Canada Jay,Aves
9704619,2009/07/30 6:40 PM CEST,2009-07-30,2009-07-30 16:40:00 +0000,Poecile rufescens rufescens,Northern Chestnut-backed Chickadee,Aves
9704622,2009/07/31 11:47 PM CEST,2009-07-31,2009-07-31 21:47:00 +0000,Anas platyrhynchos,Mallard,Aves
9704657,2009/07/31 1:19 AM CEST,2009-07-31,2009-07-30 23:19:00 +0000,Pelecanus occidentalis,Brown Pelican,Aves
9704662,2009/08/04 11:32 PM CEST,2009-08-04,2009-08-04 21:32:00 +0000,Corvus corax,Common Raven,Aves
9704663,2009/08/05 12:37 AM CEST,2009-08-05,2009-08-04 22:37:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
9704664,2009/08/05 8:10 PM CEST,2009-08-05,2009-08-05 18:10:00 +0000,Eremophila alpestris,Horned Lark,Aves
9705031,2009/08/18 9:15 PM CEST,2009-08-18,2009-08-18 19:15:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
10049553,Fri Sep 04 2015 12:47:59 GMT-0400 (EDT),2015-09-04,2015-09-04 16:47:59 +0000,Larus californicus,California Gull,Aves
10049564,Thu Sep 03 2015 19:33:31 GMT-0400 (EDT),2015-09-03,2015-09-03 23:33:31 +0000,Perisoreus canadensis,Canada Jay,Aves
10058942,2017/09/03 10:28 AM PDT,2017-09-03,2017-09-03 17:28:00 +0000,Perisoreus canadensis,Canada Jay,Aves
10150272,Wed Mar 07 2018 11:37:51 GMT-0800 (PST),2018-03-07,2018-03-07 19:37:51 +0000,Perisoreus canadensis,Canada Jay,Aves
10480566,2018-03-28 4:08:34 PM PDT,2018-03-28,2018-03-28 23:08:34 +0000,Anas platyrhynchos platyrhynchos,Holarctic Mallard,Aves
11096057,2018/04/08 5:39 PM PDT,2018-04-08,2018-04-09 00:39:00 +0000,Troglodytes pacificus,Pacific Wren,Aves
11096059,2018/04/08 5:40 PM PDT,2018-04-08,2018-04-09 00:40:00 +0000,Troglodytes pacificus,Pacific Wren,Aves
11096060,2018/04/08 6:00 PM PDT,2018-04-08,2018-04-09 01:00:00 +0000,Anas platyrhynchos,Mallard,Aves
11096061,2018/04/08 6:05 PM PDT,2018-04-08,2018-04-09 01:05:00 +0000,Passerculus sandwichensis,Savannah Sparrow,Aves
11096064,2018/04/08 6:08 PM PDT,2018-04-08,2018-04-09 01:08:00 +0000,Cyanocitta stelleri,Steller's Jay,Aves
11096066,2018/04/08 6:09 PM PDT,2018-04-08,2018-04-09 01:09:00 +0000,Ixoreus naevius,Varied Thrush,Aves
11096067,2018/04/08 6:11 PM PDT,2018-04-08,2018-04-09 01:11:00 +0000,Cyanocitta stelleri,Steller's Jay,Aves
11381737,2012-05-30 00:14:07,2012-05-30,2012-05-30 07:14:07 +0000,Corvus corax,Common Raven,Aves
11405702,Sun Apr 22 2018 12:00:27 GMT-0700 (PDT),2018-04-22,2018-04-22 19:00:27 +0000,Perisoreus canadensis,Canada Jay,Aves
11428301,2018/04/22 11:38 AM PDT,2018-04-22,2018-04-22 18:38:00 +0000,Perisoreus canadensis,Canada Jay,Aves
11434056,2018/04/21 7:36 PM PDT,2018-04-21,2018-04-22 02:36:00 +0000,Cyanocitta stelleri,Steller's Jay,Aves
11607068,2018/04/24 4:12 PM PDT,2018-04-24,2018-04-24 23:12:00 +0000,Troglodytes pacificus,Pacific Wren,Aves
11851399,Tue Jan 02 2018 15:20:15 GMT-0800 (PST),2018-01-02,2018-01-02 23:20:15 +0000,Cinclus mexicanus,American Dipper,Aves
11871151,2018/04/17 11:37 AM PDT,2018-04-17,2018-04-17 18:37:00 +0000,Corvus brachyrhynchos,American Crow,Aves
11877929,2018/04/17 11:51 AM PDT,2018-04-17,2018-04-17 18:51:00 +0000,Charadrius semipalmatus,Semipalmated Plover,Aves
11877930,2018/04/17 11:48 AM PDT,2018-04-17,2018-04-17 18:48:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
11877932,2018/04/17 11:45 AM PDT,2018-04-17,2018-04-17 18:45:00 +0000,Histrionicus histrionicus,Harlequin Duck,Aves
11877933,2018/04/17 11:46 AM PDT,2018-04-17,2018-04-17 18:46:00 +0000,Melanitta deglandi,White-winged Scoter,Aves
12346427,Thu May 10 2018 15:43:30 GMT-0700 (PDT),2018-05-10,2018-05-10 22:43:30 +0000,Corvus corax,Common Raven,Aves
12352663,2018/05/10 12:38 PM PDT,2018-05-10,2018-05-10 19:38:00 +0000,Cinclus mexicanus,American Dipper,Aves
12396910,2018/04/22 11:47 AM PDT,2018-04-22,2018-04-22 18:47:00 +0000,Perisoreus canadensis,Canada Jay,Aves
12580345,2015/07/22 4:00 PM UTC,2015-07-22,,Haliaeetus leucocephalus,Bald Eagle,Aves
12580349,2015/07/22 4:00 PM UTC,2015-07-22,,Pandion haliaetus,Osprey,Aves
12709655,2018/04/28 8:35 AM -0700,2018-04-28,2018-04-28 15:35:00 +0000,Turdus migratorius,American Robin,Aves
12732174,Mon Jun 19 2017 19:25:13 GMT-0700 (PDT),2017-06-19,2017-06-20 02:25:13 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
12747826,2018/04/21 7:49 PM PDT,2018-04-21,2018-04-22 02:49:00 +0000,Anas platyrhynchos,Mallard,Aves
12914723,2018/05/28 7:50 AM CDT,2018-05-28,2018-05-28 12:50:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
12914724,2018/05/28 7:43 AM CDT,2018-05-28,2018-05-28 12:43:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
12914725,2018/05/28 7:50 AM CDT,2018-05-28,2018-05-28 12:50:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
12973692,2018/04/21 7:49 PM PDT,2018-04-21,2018-04-22 02:49:00 +0000,Anas platyrhynchos,Mallard,Aves
13002066,Thu May 24 2018 12:52:39 GMT-0400 (EDT),2018-05-24,2018-05-24 16:52:39 +0000,Bonasa umbellus,Ruffed Grouse,Aves
13106099,2017/08/05 10:17 PM EDT,2017-08-05,2017-08-06 02:17:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
13106100,2017/08/05 10:19 PM EDT,2017-08-05,2017-08-06 02:19:00 +0000,Eremophila alpestris,Horned Lark,Aves
13135061,2018/05/30 12:05 PM PDT,2018-05-30,2018-05-30 19:05:00 +0000,Bombycilla cedrorum,Cedar Waxwing,Aves
13135355,2018/05/31 7:44 AM PDT,2018-05-31,2018-05-31 14:44:00 +0000,Actitis macularius,Spotted Sandpiper,Aves
13197961,2017/08/06 1:40 PM EDT,2017-08-06,2017-08-06 17:40:00 +0000,Mergus merganser,Common Merganser,Aves
13906092,Fri Jun 29 2018 19:40:06 GMT-0700 (PDT),2018-06-29,2018-06-30 02:40:06 +0000,Bonasa umbellus,Ruffed Grouse,Aves
13993967,Fri May 04 2018 17:11:01 GMT-0500 (CDT),2018-05-04,2018-05-04 22:11:01 +0000,Perisoreus canadensis,Canada Jay,Aves
14028945,2018/05/28 4:43 PM EDT,2018-05-28,2018-05-28 20:43:00 +0000,Anas platyrhynchos,Mallard,Aves
14096979,2018/07/04 4:50 PM PDT,2018-07-04,2018-07-04 23:50:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
14160178,Sat Jul 07 2018 17:43:06 GMT-0700 (PDT),2018-07-07,2018-07-08 00:43:06 +0000,Lophodytes cucullatus,Hooded Merganser,Aves
14220913,2018/07/08 10:23 AM PDT,2018-07-08,2018-07-08 17:23:00 +0000,Spizella passerina,Chipping Sparrow,Aves
14302607,2018/06/30 4:58 PM PDT,2018-06-30,2018-06-30 23:58:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
14302608,2018/06/30 5:01 PM PDT,2018-06-30,2018-07-01 00:01:00 +0000,Urile penicillatus,Brandt's Cormorant,Aves
14325592,2018-07-13 12:46:15 PM PDT,2018-07-13,2018-07-13 19:46:15 +0000,Zonotrichia leucophrys,White-crowned Sparrow,Aves
14339308,2018/07/03 12:53 PM PDT,2018-07-03,2018-07-03 19:53:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
15021289,2018/07/31 2:04 PM PDT,2018-07-31,2018-07-31 21:04:00 +0000,Eremophila alpestris,Horned Lark,Aves
15021296,2018/07/31 1:54 PM PDT,2018-07-31,2018-07-31 20:54:00 +0000,Eremophila alpestris,Horned Lark,Aves
15021307,2018/07/31 1:17 PM PDT,2018-07-31,2018-07-31 20:17:00 +0000,Spinus pinus,Pine Siskin,Aves
15021308,2018/07/31 10:15 AM PDT,2018-07-31,2018-07-31 17:15:00 +0000,Perisoreus canadensis,Canada Jay,Aves
15456659,2018/08/14 1:55 PM PDT,2018-08-14,2018-08-14 20:55:00 +0000,Cyanocitta stelleri,Steller's Jay,Aves
15670056,Thu Aug 16 2018 11:35:34 GMT-0700 (PDT),2018-08-16,2018-08-16 18:35:34 +0000,Junco hyemalis,Dark-eyed Junco,Aves
15829954,2018/08/02 9:25 PM EDT,2018-08-02,2018-08-03 01:25:00 +0000,Turdus migratorius,American Robin,Aves
15984565,2018/08/26 7:20 PM EDT,2018-08-26,2018-08-26 23:20:00 +0000,Actitis macularius,Spotted Sandpiper,Aves
15984566,2018/08/23 5:42 PM EDT,2018-08-23,2018-08-23 21:42:00 +0000,Haematopus bachmani,Black Oystercatcher,Aves
16011543,2018-08-03 1:15:57 PM PDT,2018-08-03,2018-08-03 20:15:57 +0000,Perisoreus canadensis,Canada Jay,Aves
16362593,2018/08/14 3:14 PM EDT,2018-08-14,2018-08-14 19:14:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
16371636,2018/08/01 1:14 PM EDT,2018-08-01,2018-08-01 17:14:00 +0000,Urile pelagicus,Pelagic Cormorant,Aves
16380358,Sat Aug 11 2018 18:09:08 GMT-0700 (PDT),2018-08-11,2018-08-12 01:09:08 +0000,Tringa flavipes,Lesser Yellowlegs,Aves
16380403,Sat Aug 11 2018 14:01:56 GMT-0700 (PDT),2018-08-11,2018-08-11 21:01:56 +0000,Calidris mauri,Western Sandpiper,Aves
16389769,2018-08-16 5:17:14 PM EDT,2018-08-16,2018-08-16 21:17:14 +0000,Cinclus mexicanus,American Dipper,Aves
16421324,Mon Sep 10 2018 15:39:10 GMT-0700 (PDT),2018-09-10,2018-09-10 22:39:10 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
16480297,2016/08/10 12:02 PM HST,2016-08-10,2016-08-10 22:02:00 +0000,Corvus brachyrhynchos caurinus,Northwestern Crow,Aves
16480325,2016/08/09 4:35 PM HST,2016-08-09,2016-08-10 02:35:00 +0000,Strix varia,Barred Owl,Aves
16938622,2018/09/25 11:55 AM PDT,2018-09-25,2018-09-25 18:55:00 +0000,Anthus rubescens,American Pipit,Aves
16938637,2018/09/25 11:51 AM PDT,2018-09-25,2018-09-25 18:51:00 +0000,Ixoreus naevius,Varied Thrush,Aves
16938643,2018/09/25 1:01 PM PDT,2018-09-25,2018-09-25 20:01:00 +0000,Setophaga coronata,Yellow-rumped Warbler,Aves
17205244,2018/09/28 5:38 PM CDT,2018-09-28,2018-09-28 22:38:00 +0000,Cinclus mexicanus,American Dipper,Aves
17264511,2018/09/30 6:22 PM CDT,2018-09-30,2018-09-30 23:22:00 +0000,Passerculus sandwichensis,Savannah Sparrow,Aves
17424613,2018/10/09 11:22 AM PDT,2018-10-09,2018-10-09 18:22:00 +0000,Perisoreus canadensis,Canada Jay,Aves
17548783,2018/08/03 10:38 AM PDT,2018-08-03,2018-08-03 17:38:00 +0000,Anthus rubescens,American Pipit,Aves
17548792,2018/08/03 10:53 AM PDT,2018-08-03,2018-08-03 17:53:00 +0000,Molothrus ater,Brown-headed Cowbird,Aves
17550539,2017/06/19 3:43 PM EDT,2017-06-19,2017-06-19 19:43:00 +0000,Ardenna grisea,Sooty Shearwater,Aves
17550542,2017/06/19 3:43 PM EDT,2017-06-19,2017-06-19 19:43:00 +0000,Uria aalge,Common Murre,Aves
17550544,2017/06/19 3:41 PM EDT,2017-06-19,2017-06-19 19:41:00 +0000,Ardenna,Southern Shearwaters,Aves
17582872,2011/07/03 8:03 PM PDT,2011-07-03,2011-07-04 03:03:00 +0000,Haematopus bachmani,Black Oystercatcher,Aves
17586288,2017/06/18 1:47 PM EDT,2017-06-18,2017-06-18 17:47:00 +0000,Perisoreus canadensis,Canada Jay,Aves
17884517,Thu Oct 18 2018 18:07:04 GMT-0500 (CDT),2018-10-18,2018-10-18 23:07:04 +0000,Corvus brachyrhynchos,American Crow,Aves
17998780,2018/10/27 12:39 PM CDT,2018-10-27,2018-10-27 17:39:00 +0000,Haematopus bachmani,Black Oystercatcher,Aves
17998781,2018/10/27 12:46 PM CDT,2018-10-27,2018-10-27 17:46:00 +0000,Poecile rufescens,Chestnut-backed Chickadee,Aves
17999185,2018/10/26 2:29 PM CDT,2018-10-26,2018-10-26 19:29:00 +0000,Catharus guttatus,Hermit Thrush,Aves
17999468,Fri Oct 26 2018 13:43:20 GMT-0500 (CDT),2018-10-26,2018-10-26 18:43:20 +0000,Perisoreus canadensis,Canada Jay,Aves
18091443,2018/10/21 8:41 AM HST,2018-10-21,2018-10-21 18:41:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
18367693,Sat Aug 11 2018 13:01:34 GMT-0700 (PDT),2018-08-11,2018-08-11 20:01:34 +0000,Calidris mauri,Western Sandpiper,Aves
18367702,Sat Aug 11 2018 14:54:43 GMT-0700 (PDT),2018-08-11,2018-08-11 21:54:43 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
18424447,2018/11/11 9:32 AM PST,2018-11-11,2018-11-11 17:32:00 +0000,Cinclus mexicanus,American Dipper,Aves
18642489,2018/11/11 10:39 AM PST,2018-11-11,2018-11-11 18:39:00 +0000,Cinclus mexicanus,American Dipper,Aves
18666522,2018/06/15 6:18 PM EDT,2018-06-15,2018-06-15 22:18:00 +0000,Catharus guttatus,Hermit Thrush,Aves
18679777,2018/08/24 6:07 PM EDT,2018-08-24,2018-08-24 22:07:00 +0000,Histrionicus histrionicus,Harlequin Duck,Aves
18856987,2015/11/27 3:00 PM UTC,2015-11-27,,Anas platyrhynchos,Mallard,Aves
19114712,2018/05/27 4:17 PM UTC,2018-05-27,,Turdus migratorius,American Robin,Aves
19219250,2013/03/10 3:25 AM PDT,2013-03-10,2013-03-10 10:25:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
19219251,2013/03/10 7:49 PM PDT,2013-03-10,2013-03-11 02:49:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
19360691,2017/09/10 1:24 PM EDT,2017-09-10,2017-09-10 17:24:00 +0000,Perisoreus canadensis,Canada Jay,Aves
19360694,2017/09/10 2:32 PM EDT,2017-09-10,2017-09-10 18:32:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
19360696,2017/09/11 6:49 AM EDT,2017-09-11,2017-09-11 10:49:00 +0000,Mergus merganser,Common Merganser,Aves
19498315,2012/05/10 6:11 PM EDT,2012-05-10,2012-05-10 22:11:00 +0000,Histrionicus histrionicus,Harlequin Duck,Aves
19503126,2012/05/09 1:17 PM EDT,2012-05-09,2012-05-09 17:17:00 +0000,Numenius phaeopus,Whimbrel,Aves
19503201,2013/09/19 1:25 PM EDT,2013-09-19,2013-09-19 17:25:00 +0000,Troglodytes pacificus,Pacific Wren,Aves
19549927,2012/08/26 4:25 AM CDT,2012-08-26,2012-08-26 09:25:00 +0000,Cyanocitta stelleri,Steller's Jay,Aves
19633298,2019-01-02 3:26:52 PM PST,2019-01-02,2019-01-02 23:26:52 +0000,Haematopus bachmani,Black Oystercatcher,Aves
19647903,2016/07/28,2016-07-28,,Junco hyemalis,Dark-eyed Junco,Aves
19647913,2016/06/17 7:51 PM EDT,2016-06-17,2016-06-17 23:51:00 +0000,Myadestes townsendi,Townsend's Solitaire,Aves
19647918,2016/06/24 9:22 PM EDT,2016-06-24,2016-06-25 01:22:00 +0000,Spinus pinus,Pine Siskin,Aves
19695216,2010/05/09 3:33 PM EDT,2010-05-09,2010-05-09 19:33:00 +0000,Haematopus bachmani,Black Oystercatcher,Aves
19767741,2007/05/13 1:53 PM EDT,2007-05-13,2007-05-13 17:53:00 +0000,Corvus corax,Common Raven,Aves
19770864,2007/05/13 1:58 PM EDT,2007-05-13,2007-05-13 17:58:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
20056175,2011/12/20 1:35 PM PST,2011-12-20,2011-12-20 21:35:00 +0000,Bonasa umbellus,Ruffed Grouse,Aves
20070379,2019-02-02 12:05:59 PM PST,2019-02-02,2019-02-02 20:05:59 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
20070383,2019-02-02 12:08:01 PM PST,2019-02-02,2019-02-02 20:08:01 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
20218936,2018/05/05 12:27 PM HST,2018-05-05,2018-05-05 22:27:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
20339172,Sat Mar 24 2018 13:35:07 GMT-0600 (MDT),2018-03-24,2018-03-24 19:35:07 +0000,Falco peregrinus,Peregrine Falcon,Aves
20339232,Sat Mar 24 2018 14:48:27 GMT-0600 (MDT),2018-03-24,2018-03-24 20:48:27 +0000,Urile pelagicus,Pelagic Cormorant,Aves
20542872,Sat Mar 24 2018 16:54:30 GMT-0600 (MDT),2018-03-24,2018-03-24 22:54:30 +0000,Dryobates villosus harrisi,Hairy Woodpecker (Pacific),Aves
20855539,Tue Dec 23 2008 15:25:43 GMT-0500 (EST),2008-12-23,2008-12-23 20:25:43 +0000,Limosa fedoa,Marbled Godwit,Aves
21148205,Sat Mar 02 2019 14:16:11 GMT-0700 (MST),2019-03-02,2019-03-02 21:16:11 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
21347828,2019-03-17 10:40:41 AM PDT,2019-03-17,2019-03-17 17:40:41 +0000,Perisoreus canadensis,Canada Jay,Aves
21407423,2018/05/26 10:10 PM UTC,2018-05-26,,Spizella passerina,Chipping Sparrow,Aves
22222446,Mon Apr 08 2019 13:52:39 GMT-0700 (PDT),2019-04-08,2019-04-08 20:52:39 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
22342739,2016/08/27 11:57 AM PDT,2016-08-27,2016-08-27 18:57:00 +0000,Poecile rufescens,Chestnut-backed Chickadee,Aves
22342746,2016/08/27 11:02 AM PDT,2016-08-27,2016-08-27 18:02:00 +0000,Cyanocitta stelleri,Steller's Jay,Aves
22342752,2016/08/27 12:02 PM PDT,2016-08-27,2016-08-27 19:02:00 +0000,Loxia curvirostra,Red Crossbill,Aves
22354242,2016/08/27 3:28 PM PDT,2016-08-27,2016-08-27 22:28:00 +0000,Astur cooperii,Cooper's Hawk,Aves
22354243,2016/08/27 3:31 PM PDT,2016-08-27,2016-08-27 22:31:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
22354244,2016/08/27 3:33 PM PDT,2016-08-27,2016-08-27 22:33:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
23086713,Sun Jul 06 2014 10:44:20 GMT-0700 (PDT),2014-07-06,2014-07-06 17:44:20 +0000,Anas platyrhynchos,Mallard,Aves
23238142,Fri Apr 26 2019 10:51:14 GMT-0700 (PDT),2019-04-26,2019-04-26 17:51:14 +0000,Anas platyrhynchos,Mallard,Aves
23238606,Fri Apr 26 2019 10:51:11 GMT-0700 (PDT),2019-04-26,2019-04-26 17:51:11 +0000,Anas platyrhynchos,Mallard,Aves
23291365,Fri Apr 26 2019 10:57:19 GMT-0700 (PDT),2019-04-26,2019-04-26 17:57:19 +0000,Anas platyrhynchos,Mallard,Aves
23658978,Sun Apr 21 2019 16:35:35 GMT-0600 (MDT),2019-04-21,2019-04-21 22:35:35 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
23786274,2017-11-08 7:52:22 AM PST,2017-11-08,2017-11-08 07:52:22 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
24759442,2019/04/25 9:10 AM PDT,2019-04-25,2019-04-25 16:10:00 +0000,Ixoreus naevius,Varied Thrush,Aves
24797680,2019/04/14 2:36 PM PDT,2019-04-14,2019-04-14 21:36:00 +0000,Anas platyrhynchos,Mallard,Aves
24805382,2002-07-10 12:00 PDT,2002-07-10,2002-07-10 19:00:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
24872099,2011/09/11 5:18 PM MST,2011-09-11,2011-09-12 00:18:00 +0000,Larus,Large White-headed Gulls,Aves
24907788,Fri Jan 25 2019 19:40:01 GMT-0700 (MST),2019-01-25,2019-01-26 02:40:01 +0000,Perisoreus canadensis,Canada Jay,Aves
25039960,2019/05/08 4:28 PM PDT,2019-05-08,2019-05-08 23:28:00 +0000,Bonasa umbellus,Ruffed Grouse,Aves
25147700,2019/05/12 9:16 AM UTC,2019-05-12,,Troglodytes pacificus,Pacific Wren,Aves
25148844,Tue May 14 2019 21:20:49 GMT-0700 (PDT),2019-05-14,2019-05-15 04:20:49 +0000,Perisoreus canadensis,Canada Jay,Aves
25196472,2019-05-15 6:20:43 PM PDT,2019-05-15,2019-05-16 01:20:43 +0000,Limosa fedoa,Marbled Godwit,Aves
25297298,Fri May 17 2019 16:58:59 GMT-0700 (PDT),2019-05-17,2019-05-17 23:58:59 +0000,Ixoreus naevius,Varied Thrush,Aves
25489014,Sun May 19 2019 21:11:26 GMT-0700 (PDT),2019-05-19,2019-05-20 04:11:26 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
25728844,Fri Oct 20 2017 22:08:59 GMT+0200 (GMT+2),2017-10-20,2017-10-20 20:08:59 +0000,Turdus migratorius,American Robin,Aves
25970914,2019/05/24 12:10 PM PDT,2019-05-24,2019-05-24 19:10:00 +0000,Turdus migratorius,American Robin,Aves
25971330,2019/05/24 12:34 PM PDT,2019-05-24,2019-05-24 19:34:00 +0000,Perisoreus canadensis,Canada Jay,Aves
25983630,2019/05/25 2:17 PM PDT,2019-05-25,2019-05-25 21:17:00 +0000,Turdus migratorius,American Robin,Aves
26110237,2018-06-22 9:35:13 AM EDT,2018-06-22,2018-06-22 13:35:13 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
26183598,2019/05/31 12:44 PM PDT,2019-05-31,2019-05-31 19:44:00 +0000,Perisoreus canadensis,Canada Jay,Aves
26425469,Sun Apr 14 2019 07:29:56 GMT-0700 (PDT),2019-04-14,2019-04-14 14:29:56 +0000,Turdus migratorius,American Robin,Aves
26468114,Fri Feb 22 2019 16:52:08 GMT-0800 (PST),2019-02-22,2019-02-22 16:52:08 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
26645303,2019/04/14 10:53 PM UTC,2019-04-14,,Perisoreus canadensis,Canada Jay,Aves
26652643,Fri Jun 07 2019 17:36:49 GMT-0700 (PDT),2019-06-07,2019-06-08 00:36:49 +0000,Anas platyrhynchos,Mallard,Aves
26652682,Fri Jun 07 2019 18:14:22 GMT-0700 (PDT),2019-06-07,2019-06-08 01:14:22 +0000,Turdus migratorius,American Robin,Aves
